"data","dt_evoluca","sg_uf","n"
"2020-06-23",2020-04-01,"SP",76
"2020-06-23",2020-04-02,"AM",4
"2020-06-23",2020-04-02,"BA",2
"2020-06-23",2020-04-02,"CE",8
"2020-06-23",2020-04-02,"DF",2
"2020-06-23",2020-04-02,"MG",3
"2020-06-23",2020-04-02,"PA",1
"2020-06-23",2020-04-02,"PE",1
"2020-06-23",2020-04-02,"RJ",29
"2020-06-23",2020-04-02,"RN",1
"2020-06-23",2020-04-02,"RS",1
"2020-06-23",2020-04-02,"SC",2
"2020-06-23",2020-04-02,"SE",3
"2020-06-23",2020-04-02,"SP",77
"2020-06-23",2020-04-03,"AM",10
"2020-06-23",2020-04-03,"AP",1
"2020-06-23",2020-04-03,"BA",3
"2020-06-23",2020-04-03,"CE",9
"2020-06-23",2020-04-03,"DF",3
"2020-06-23",2020-04-03,"ES",2
"2020-06-23",2020-04-03,"GO",1
"2020-06-23",2020-04-03,"MA",2
"2020-06-23",2020-04-03,"MG",3
"2020-06-23",2020-04-03,"MT",1
"2020-06-23",2020-04-03,"PA",1
"2020-06-23",2020-04-03,"PE",11
"2020-06-23",2020-04-03,"PR",2
"2020-06-23",2020-04-03,"RJ",27
"2020-06-23",2020-04-03,"RR",1
"2020-06-23",2020-04-03,"SC",1
"2020-06-23",2020-04-03,"SE",1
"2020-06-23",2020-04-03,"SP",82
"2020-06-23",2020-04-04,"AM",2
"2020-06-23",2020-04-04,"AP",1
"2020-06-23",2020-04-04,"BA",1
"2020-06-23",2020-04-04,"CE",7
"2020-06-23",2020-04-04,"DF",1
"2020-06-23",2020-04-04,"ES",1
"2020-06-23",2020-04-04,"GO",1
"2020-06-23",2020-04-04,"MA",2
"2020-06-23",2020-04-04,"PB",3
"2020-06-23",2020-04-04,"PE",12
"2020-06-23",2020-04-04,"PR",3
"2020-06-23",2020-04-04,"RJ",37
"2020-06-23",2020-04-04,"RS",1
"2020-06-23",2020-04-04,"SC",3
"2020-06-23",2020-04-04,"SP",101
"2020-06-23",2020-04-05,"AM",12
"2020-06-23",2020-04-05,"AP",1
"2020-06-23",2020-04-05,"BA",1
"2020-06-23",2020-04-05,"CE",6
"2020-06-23",2020-04-05,"DF",2
"2020-06-23",2020-04-05,"GO",2
"2020-06-23",2020-04-05,"MA",7
"2020-06-23",2020-04-05,"MG",2
"2020-06-23",2020-04-05,"PA",3
"2020-06-23",2020-04-05,"PE",8
"2020-06-23",2020-04-05,"PR",2
"2020-06-23",2020-04-05,"RJ",37
"2020-06-23",2020-04-05,"RN",2
"2020-06-23",2020-04-05,"SC",1
"2020-06-23",2020-04-05,"SP",100
"2020-06-23",2020-04-06,"AM",13
"2020-06-23",2020-04-06,"BA",3
"2020-06-23",2020-04-06,"CE",11
"2020-06-23",2020-04-06,"GO",1
"2020-06-23",2020-04-06,"MA",2
"2020-06-23",2020-04-06,"MG",2
"2020-06-23",2020-04-06,"MS",1
"2020-06-23",2020-04-06,"PA",2
"2020-06-23",2020-04-06,"PB",1
"2020-06-23",2020-04-06,"PE",11
"2020-06-23",2020-04-06,"PR",5
"2020-06-23",2020-04-06,"RJ",34
"2020-06-23",2020-04-06,"RS",1
"2020-06-23",2020-04-06,"SC",1
"2020-06-23",2020-04-06,"SE",1
"2020-06-23",2020-04-06,"SP",87
"2020-06-23",2020-04-07,"AM",9
"2020-06-23",2020-04-07,"BA",3
"2020-06-23",2020-04-07,"CE",8
"2020-06-23",2020-04-07,"GO",1
"2020-06-23",2020-04-07,"MA",15
"2020-06-23",2020-04-07,"MG",3
"2020-06-23",2020-04-07,"PA",3
"2020-06-23",2020-04-07,"PE",17
"2020-06-23",2020-04-07,"PI",1
"2020-06-23",2020-04-07,"PR",4
"2020-06-23",2020-04-07,"RJ",40
"2020-06-23",2020-04-07,"RN",3
"2020-06-23",2020-04-07,"RS",1
"2020-06-23",2020-04-07,"SC",2
"2020-06-23",2020-04-07,"SP",101
"2020-06-23",2020-04-08,"AM",15
"2020-06-23",2020-04-08,"BA",2
"2020-06-23",2020-04-08,"CE",10
"2020-06-23",2020-04-08,"DF",1
"2020-06-23",2020-04-08,"GO",2
"2020-06-23",2020-04-08,"MA",3
"2020-06-23",2020-04-08,"MG",4
"2020-06-23",2020-04-08,"MT",2
"2020-06-23",2020-04-08,"PA",1
"2020-06-23",2020-04-08,"PB",1
"2020-06-23",2020-04-08,"PE",10
"2020-06-23",2020-04-08,"PI",2
"2020-06-23",2020-04-08,"PR",7
"2020-06-23",2020-04-08,"RJ",47
"2020-06-23",2020-04-08,"RN",2
"2020-06-23",2020-04-08,"RS",2
"2020-06-23",2020-04-08,"SC",1
"2020-06-23",2020-04-08,"SP",80
"2020-06-23",2020-04-09,"AL",1
"2020-06-23",2020-04-09,"AM",16
"2020-06-23",2020-04-09,"BA",1
"2020-06-23",2020-04-09,"CE",9
"2020-06-23",2020-04-09,"DF",1
"2020-06-23",2020-04-09,"ES",1
"2020-06-23",2020-04-09,"MA",6
"2020-06-23",2020-04-09,"PA",5
"2020-06-23",2020-04-09,"PB",1
"2020-06-23",2020-04-09,"PE",9
"2020-06-23",2020-04-09,"PR",1
"2020-06-23",2020-04-09,"RJ",57
"2020-06-23",2020-04-09,"RN",3
"2020-06-23",2020-04-09,"RR",2
"2020-06-23",2020-04-09,"RS",3
"2020-06-23",2020-04-09,"SC",1
"2020-06-23",2020-04-09,"SP",78
"2020-06-23",2020-04-10,"AL",2
"2020-06-23",2020-04-10,"AM",13
"2020-06-23",2020-04-10,"BA",2
"2020-06-23",2020-04-10,"CE",15
"2020-06-23",2020-04-10,"ES",3
"2020-06-23",2020-04-10,"MA",6
"2020-06-23",2020-04-10,"MG",3
"2020-06-23",2020-04-10,"PA",3
"2020-06-23",2020-04-10,"PB",2
"2020-06-23",2020-04-10,"PE",21
"2020-06-23",2020-04-10,"PR",2
"2020-06-23",2020-04-10,"RJ",64
"2020-06-23",2020-04-10,"RS",2
"2020-06-23",2020-04-10,"SC",1
"2020-06-23",2020-04-10,"SP",106
"2020-06-23",2020-04-11,"AC",1
"2020-06-23",2020-04-11,"AL",1
"2020-06-23",2020-04-11,"AM",18
"2020-06-23",2020-04-11,"BA",1
"2020-06-23",2020-04-11,"CE",13
"2020-06-23",2020-04-11,"ES",1
"2020-06-23",2020-04-11,"GO",4
"2020-06-23",2020-04-11,"MA",8
"2020-06-23",2020-04-11,"MG",2
"2020-06-23",2020-04-11,"MT",1
"2020-06-23",2020-04-11,"PA",10
"2020-06-23",2020-04-11,"PB",1
"2020-06-23",2020-04-11,"PE",16
"2020-06-23",2020-04-11,"PR",2
"2020-06-23",2020-04-11,"RJ",54
"2020-06-23",2020-04-11,"RN",2
"2020-06-23",2020-04-11,"RR",1
"2020-06-23",2020-04-11,"RS",1
"2020-06-23",2020-04-11,"SC",5
"2020-06-23",2020-04-11,"SP",95
"2020-06-23",2020-04-12,"AL",1
"2020-06-23",2020-04-12,"AM",26
"2020-06-23",2020-04-12,"BA",1
"2020-06-23",2020-04-12,"CE",11
"2020-06-23",2020-04-12,"DF",2
"2020-06-23",2020-04-12,"ES",5
"2020-06-23",2020-04-12,"GO",1
"2020-06-23",2020-04-12,"MA",14
"2020-06-23",2020-04-12,"MG",5
"2020-06-23",2020-04-12,"MS",1
"2020-06-23",2020-04-12,"PA",5
"2020-06-23",2020-04-12,"PB",4
"2020-06-23",2020-04-12,"PE",24
"2020-06-23",2020-04-12,"PR",1
"2020-06-23",2020-04-12,"RJ",83
"2020-06-23",2020-04-12,"RN",1
"2020-06-23",2020-04-12,"RS",1
"2020-06-23",2020-04-12,"SC",1
"2020-06-23",2020-04-12,"SP",93
"2020-06-23",2020-04-13,"AL",1
"2020-06-23",2020-04-13,"AM",20
"2020-06-23",2020-04-13,"BA",4
"2020-06-23",2020-04-13,"CE",8
"2020-06-23",2020-04-13,"DF",1
"2020-06-23",2020-04-13,"ES",2
"2020-06-23",2020-04-13,"MA",12
"2020-06-23",2020-04-13,"MG",3
"2020-06-23",2020-04-13,"MS",1
"2020-06-23",2020-04-13,"PA",20
"2020-06-23",2020-04-13,"PB",4
"2020-06-23",2020-04-13,"PE",26
"2020-06-23",2020-04-13,"PI",1
"2020-06-23",2020-04-13,"PR",4
"2020-06-23",2020-04-13,"RJ",78
"2020-06-23",2020-04-13,"RS",2
"2020-06-23",2020-04-13,"SP",115
"2020-06-23",2020-04-14,"AC",1
"2020-06-23",2020-04-14,"AM",31
"2020-06-23",2020-04-14,"BA",3
"2020-06-23",2020-04-14,"CE",18
"2020-06-23",2020-04-14,"DF",1
"2020-06-23",2020-04-14,"ES",4
"2020-06-23",2020-04-14,"GO",2
"2020-06-23",2020-04-14,"MA",2
"2020-06-23",2020-04-14,"MG",3
"2020-06-23",2020-04-14,"PA",14
"2020-06-23",2020-04-14,"PB",2
"2020-06-23",2020-04-14,"PE",25
"2020-06-23",2020-04-14,"PR",3
"2020-06-23",2020-04-14,"RJ",61
"2020-06-23",2020-04-14,"RN",3
"2020-06-23",2020-04-14,"SC",4
"2020-06-23",2020-04-14,"SP",88
"2020-06-23",2020-04-14,"TO",1
"2020-06-23",2020-04-15,"",1
"2020-06-23",2020-04-15,"AC",1
"2020-06-23",2020-04-15,"AL",2
"2020-06-23",2020-04-15,"AM",38
"2020-06-23",2020-04-15,"BA",4
"2020-06-23",2020-04-15,"CE",17
"2020-06-23",2020-04-15,"DF",4
"2020-06-23",2020-04-15,"ES",2
"2020-06-23",2020-04-15,"GO",1
"2020-06-23",2020-04-15,"MA",16
"2020-06-23",2020-04-15,"MG",3
"2020-06-23",2020-04-15,"MS",1
"2020-06-23",2020-04-15,"MT",1
"2020-06-23",2020-04-15,"PA",11
"2020-06-23",2020-04-15,"PE",27
"2020-06-23",2020-04-15,"PI",1
"2020-06-23",2020-04-15,"PR",1
"2020-06-23",2020-04-15,"RJ",97
"2020-06-23",2020-04-15,"RN",1
"2020-06-23",2020-04-15,"RS",2
"2020-06-23",2020-04-15,"SP",97
"2020-06-23",2020-04-16,"AL",5
"2020-06-23",2020-04-16,"AM",34
"2020-06-23",2020-04-16,"AP",1
"2020-06-23",2020-04-16,"BA",8
"2020-06-23",2020-04-16,"CE",19
"2020-06-23",2020-04-16,"ES",8
"2020-06-23",2020-04-16,"GO",1
"2020-06-23",2020-04-16,"MA",18
"2020-06-23",2020-04-16,"MG",3
"2020-06-23",2020-04-16,"PA",17
"2020-06-23",2020-04-16,"PB",2
"2020-06-23",2020-04-16,"PE",23
"2020-06-23",2020-04-16,"PI",1
"2020-06-23",2020-04-16,"PR",1
"2020-06-23",2020-04-16,"RJ",94
"2020-06-23",2020-04-16,"RN",1
"2020-06-23",2020-04-16,"RS",2
"2020-06-23",2020-04-16,"SC",1
"2020-06-23",2020-04-16,"SP",95
"2020-06-23",2020-04-17,"AL",2
"2020-06-23",2020-04-17,"AM",34
"2020-06-23",2020-04-17,"BA",3
"2020-06-23",2020-04-17,"CE",23
"2020-06-23",2020-04-17,"DF",1
"2020-06-23",2020-04-17,"ES",4
"2020-06-23",2020-04-17,"MA",19
"2020-06-23",2020-04-17,"MG",1
"2020-06-23",2020-04-17,"PA",16
"2020-06-23",2020-04-17,"PB",1
"2020-06-23",2020-04-17,"PE",31
"2020-06-23",2020-04-17,"PI",1
"2020-06-23",2020-04-17,"PR",3
"2020-06-23",2020-04-17,"RJ",96
"2020-06-23",2020-04-17,"RO",1
"2020-06-23",2020-04-17,"SC",2
"2020-06-23",2020-04-17,"SP",106
"2020-06-23",2020-04-18,"AC",1
"2020-06-23",2020-04-18,"AL",5
"2020-06-23",2020-04-18,"AM",49
"2020-06-23",2020-04-18,"BA",6
"2020-06-23",2020-04-18,"CE",17
"2020-06-23",2020-04-18,"DF",1
"2020-06-23",2020-04-18,"ES",5
"2020-06-23",2020-04-18,"GO",1
"2020-06-23",2020-04-18,"MA",18
"2020-06-23",2020-04-18,"MG",3
"2020-06-23",2020-04-18,"PA",24
"2020-06-23",2020-04-18,"PB",1
"2020-06-23",2020-04-18,"PE",32
"2020-06-23",2020-04-18,"PR",5
"2020-06-23",2020-04-18,"RJ",103
"2020-06-23",2020-04-18,"RN",1
"2020-06-23",2020-04-18,"RS",1
"2020-06-23",2020-04-18,"SC",2
"2020-06-23",2020-04-18,"SE",1
"2020-06-23",2020-04-18,"SP",92
"2020-06-23",2020-04-19,"",1
"2020-06-23",2020-04-19,"AC",1
"2020-06-23",2020-04-19,"AL",4
"2020-06-23",2020-04-19,"AM",38
"2020-06-23",2020-04-19,"BA",3
"2020-06-23",2020-04-19,"CE",21
"2020-06-23",2020-04-19,"ES",3
"2020-06-23",2020-04-19,"GO",1
"2020-06-23",2020-04-19,"MA",26
"2020-06-23",2020-04-19,"MG",3
"2020-06-23",2020-04-19,"PA",34
"2020-06-23",2020-04-19,"PB",2
"2020-06-23",2020-04-19,"PE",39
"2020-06-23",2020-04-19,"PI",2
"2020-06-23",2020-04-19,"PR",4
"2020-06-23",2020-04-19,"RJ",132
"2020-06-23",2020-04-19,"RN",1
"2020-06-23",2020-04-19,"RS",2
"2020-06-23",2020-04-19,"SP",99
"2020-06-23",2020-04-20,"",1
"2020-06-23",2020-04-20,"AL",4
"2020-06-23",2020-04-20,"AM",42
"2020-06-23",2020-04-20,"BA",6
"2020-06-23",2020-04-20,"CE",32
"2020-06-23",2020-04-20,"ES",3
"2020-06-23",2020-04-20,"MA",19
"2020-06-23",2020-04-20,"MG",6
"2020-06-23",2020-04-20,"MT",1
"2020-06-23",2020-04-20,"PA",27
"2020-06-23",2020-04-20,"PB",2
"2020-06-23",2020-04-20,"PE",33
"2020-06-23",2020-04-20,"PR",4
"2020-06-23",2020-04-20,"RJ",141
"2020-06-23",2020-04-20,"RN",2
"2020-06-23",2020-04-20,"SP",130
"2020-06-23",2020-04-20,"TO",1
"2020-06-23",2020-04-21,"AL",1
"2020-06-23",2020-04-21,"AM",29
"2020-06-23",2020-04-21,"AP",1
"2020-06-23",2020-04-21,"BA",7
"2020-06-23",2020-04-21,"CE",29
"2020-06-23",2020-04-21,"ES",3
"2020-06-23",2020-04-21,"GO",1
"2020-06-23",2020-04-21,"MA",34
"2020-06-23",2020-04-21,"MG",2
"2020-06-23",2020-04-21,"MS",1
"2020-06-23",2020-04-21,"PA",38
"2020-06-23",2020-04-21,"PB",6
"2020-06-23",2020-04-21,"PE",52
"2020-06-23",2020-04-21,"PR",4
"2020-06-23",2020-04-21,"RJ",117
"2020-06-23",2020-04-21,"RN",4
"2020-06-23",2020-04-21,"RO",1
"2020-06-23",2020-04-21,"RS",1
"2020-06-23",2020-04-21,"SC",4
"2020-06-23",2020-04-21,"SP",110
"2020-06-23",2020-04-22,"AC",2
"2020-06-23",2020-04-22,"AL",6
"2020-06-23",2020-04-22,"AM",51
"2020-06-23",2020-04-22,"AP",2
"2020-06-23",2020-04-22,"BA",11
"2020-06-23",2020-04-22,"CE",31
"2020-06-23",2020-04-22,"DF",2
"2020-06-23",2020-04-22,"ES",4
"2020-06-23",2020-04-22,"GO",2
"2020-06-23",2020-04-22,"MA",35
"2020-06-23",2020-04-22,"MG",1
"2020-06-23",2020-04-22,"PA",50
"2020-06-23",2020-04-22,"PB",4
"2020-06-23",2020-04-22,"PE",49
"2020-06-23",2020-04-22,"PR",1
"2020-06-23",2020-04-22,"RJ",157
"2020-06-23",2020-04-22,"RN",3
"2020-06-23",2020-04-22,"RO",1
"2020-06-23",2020-04-22,"RS",3
"2020-06-23",2020-04-22,"SC",2
"2020-06-23",2020-04-22,"SE",1
"2020-06-23",2020-04-22,"SP",122
"2020-06-23",2020-04-23,"",1
"2020-06-23",2020-04-23,"AL",1
"2020-06-23",2020-04-23,"AM",64
"2020-06-23",2020-04-23,"AP",1
"2020-06-23",2020-04-23,"BA",12
"2020-06-23",2020-04-23,"CE",23
"2020-06-23",2020-04-23,"ES",6
"2020-06-23",2020-04-23,"GO",1
"2020-06-23",2020-04-23,"MA",37
"2020-06-23",2020-04-23,"MG",5
"2020-06-23",2020-04-23,"MS",1
"2020-06-23",2020-04-23,"MT",1
"2020-06-23",2020-04-23,"PA",57
"2020-06-23",2020-04-23,"PE",53
"2020-06-23",2020-04-23,"PR",2
"2020-06-23",2020-04-23,"RJ",138
"2020-06-23",2020-04-23,"RN",1
"2020-06-23",2020-04-23,"RO",2
"2020-06-23",2020-04-23,"RS",2
"2020-06-23",2020-04-23,"SC",2
"2020-06-23",2020-04-23,"SP",151
"2020-06-23",2020-04-24,"AC",1
"2020-06-23",2020-04-24,"AL",4
"2020-06-23",2020-04-24,"AM",41
"2020-06-23",2020-04-24,"BA",6
"2020-06-23",2020-04-24,"CE",56
"2020-06-23",2020-04-24,"ES",5
"2020-06-23",2020-04-24,"MA",30
"2020-06-23",2020-04-24,"MG",8
"2020-06-23",2020-04-24,"MS",1
"2020-06-23",2020-04-24,"MT",2
"2020-06-23",2020-04-24,"PA",48
"2020-06-23",2020-04-24,"PB",5
"2020-06-23",2020-04-24,"PE",54
"2020-06-23",2020-04-24,"PI",2
"2020-06-23",2020-04-24,"PR",5
"2020-06-23",2020-04-24,"RJ",177
"2020-06-23",2020-04-24,"RN",3
"2020-06-23",2020-04-24,"RO",1
"2020-06-23",2020-04-24,"RS",2
"2020-06-23",2020-04-24,"SC",1
"2020-06-23",2020-04-24,"SE",1
"2020-06-23",2020-04-24,"SP",131
"2020-06-23",2020-04-25,"AL",7
"2020-06-23",2020-04-25,"AM",41
"2020-06-23",2020-04-25,"AP",2
"2020-06-23",2020-04-25,"BA",8
"2020-06-23",2020-04-25,"CE",48
"2020-06-23",2020-04-25,"DF",1
"2020-06-23",2020-04-25,"ES",13
"2020-06-23",2020-04-25,"GO",1
"2020-06-23",2020-04-25,"MA",31
"2020-06-23",2020-04-25,"MG",4
"2020-06-23",2020-04-25,"MS",1
"2020-06-23",2020-04-25,"PA",87
"2020-06-23",2020-04-25,"PB",2
"2020-06-23",2020-04-25,"PE",51
"2020-06-23",2020-04-25,"PI",2
"2020-06-23",2020-04-25,"PR",3
"2020-06-23",2020-04-25,"RJ",194
"2020-06-23",2020-04-25,"RN",5
"2020-06-23",2020-04-25,"RO",2
"2020-06-23",2020-04-25,"RR",1
"2020-06-23",2020-04-25,"RS",2
"2020-06-23",2020-04-25,"SP",119
"2020-06-23",2020-04-26,"AC",2
"2020-06-23",2020-04-26,"AL",2
"2020-06-23",2020-04-26,"AM",54
"2020-06-23",2020-04-26,"BA",7
"2020-06-23",2020-04-26,"CE",50
"2020-06-23",2020-04-26,"DF",1
"2020-06-23",2020-04-26,"ES",7
"2020-06-23",2020-04-26,"GO",1
"2020-06-23",2020-04-26,"MA",27
"2020-06-23",2020-04-26,"MG",5
"2020-06-23",2020-04-26,"PA",61
"2020-06-23",2020-04-26,"PB",3
"2020-06-23",2020-04-26,"PE",63
"2020-06-23",2020-04-26,"PR",2
"2020-06-23",2020-04-26,"RJ",201
"2020-06-23",2020-04-26,"RS",9
"2020-06-23",2020-04-26,"SE",1
"2020-06-23",2020-04-26,"SP",139
"2020-06-23",2020-04-27,"AC",3
"2020-06-23",2020-04-27,"AL",2
"2020-06-23",2020-04-27,"AM",63
"2020-06-23",2020-04-27,"AP",3
"2020-06-23",2020-04-27,"BA",9
"2020-06-23",2020-04-27,"CE",49
"2020-06-23",2020-04-27,"ES",9
"2020-06-23",2020-04-27,"MA",44
"2020-06-23",2020-04-27,"MG",4
"2020-06-23",2020-04-27,"MT",1
"2020-06-23",2020-04-27,"PA",80
"2020-06-23",2020-04-27,"PB",4
"2020-06-23",2020-04-27,"PE",59
"2020-06-23",2020-04-27,"PI",1
"2020-06-23",2020-04-27,"PR",4
"2020-06-23",2020-04-27,"RJ",176
"2020-06-23",2020-04-27,"RN",3
"2020-06-23",2020-04-27,"RO",3
"2020-06-23",2020-04-27,"RR",2
"2020-06-23",2020-04-27,"RS",2
"2020-06-23",2020-04-27,"SP",151
"2020-06-23",2020-04-28,"AC",2
"2020-06-23",2020-04-28,"AL",13
"2020-06-23",2020-04-28,"AM",63
"2020-06-23",2020-04-28,"AP",2
"2020-06-23",2020-04-28,"BA",8
"2020-06-23",2020-04-28,"CE",57
"2020-06-23",2020-04-28,"ES",9
"2020-06-23",2020-04-28,"GO",2
"2020-06-23",2020-04-28,"MA",44
"2020-06-23",2020-04-28,"MG",3
"2020-06-23",2020-04-28,"PA",79
"2020-06-23",2020-04-28,"PB",4
"2020-06-23",2020-04-28,"PE",48
"2020-06-23",2020-04-28,"PI",4
"2020-06-23",2020-04-28,"PR",8
"2020-06-23",2020-04-28,"RJ",226
"2020-06-23",2020-04-28,"RN",4
"2020-06-23",2020-04-28,"RO",1
"2020-06-23",2020-04-28,"RR",1
"2020-06-23",2020-04-28,"RS",5
"2020-06-23",2020-04-28,"SC",1
"2020-06-23",2020-04-28,"SE",1
"2020-06-23",2020-04-28,"SP",146
"2020-06-23",2020-04-28,"TO",1
"2020-06-23",2020-04-29,"AC",2
"2020-06-23",2020-04-29,"AL",5
"2020-06-23",2020-04-29,"AM",62
"2020-06-23",2020-04-29,"AP",4
"2020-06-23",2020-04-29,"BA",9
"2020-06-23",2020-04-29,"CE",57
"2020-06-23",2020-04-29,"DF",2
"2020-06-23",2020-04-29,"ES",10
"2020-06-23",2020-04-29,"GO",2
"2020-06-23",2020-04-29,"MA",30
"2020-06-23",2020-04-29,"MG",8
"2020-06-23",2020-04-29,"PA",84
"2020-06-23",2020-04-29,"PB",6
"2020-06-23",2020-04-29,"PE",54
"2020-06-23",2020-04-29,"PI",1
"2020-06-23",2020-04-29,"PR",4
"2020-06-23",2020-04-29,"RJ",237
"2020-06-23",2020-04-29,"RN",3
"2020-06-23",2020-04-29,"RO",3
"2020-06-23",2020-04-29,"RS",3
"2020-06-23",2020-04-29,"SC",3
"2020-06-23",2020-04-29,"SP",157
"2020-06-23",2020-04-29,"TO",1
"2020-06-23",2020-04-30,"AC",1
"2020-06-23",2020-04-30,"AL",8
"2020-06-23",2020-04-30,"AM",55
"2020-06-23",2020-04-30,"AP",3
"2020-06-23",2020-04-30,"BA",12
"2020-06-23",2020-04-30,"CE",80
"2020-06-23",2020-04-30,"DF",1
"2020-06-23",2020-04-30,"ES",3
"2020-06-23",2020-04-30,"GO",5
"2020-06-23",2020-04-30,"MA",41
"2020-06-23",2020-04-30,"MG",1
"2020-06-23",2020-04-30,"PA",80
"2020-06-23",2020-04-30,"PB",5
"2020-06-23",2020-04-30,"PE",64
"2020-06-23",2020-04-30,"PR",1
"2020-06-23",2020-04-30,"RJ",240
"2020-06-23",2020-04-30,"RN",1
"2020-06-23",2020-04-30,"RS",6
"2020-06-23",2020-04-30,"SC",4
"2020-06-23",2020-04-30,"SP",141
"2020-06-23",2020-04-30,"TO",1
"2020-06-23",2020-05-01,"AC",1
"2020-06-23",2020-05-01,"AL",8
"2020-06-23",2020-05-01,"AM",55
"2020-06-23",2020-05-01,"AP",2
"2020-06-23",2020-05-01,"BA",5
"2020-06-23",2020-05-01,"CE",88
"2020-06-23",2020-05-01,"DF",1
"2020-06-23",2020-05-01,"ES",10
"2020-06-23",2020-05-01,"GO",4
"2020-06-23",2020-05-01,"MA",33
"2020-06-23",2020-05-01,"MG",2
"2020-06-23",2020-05-01,"MS",1
"2020-06-23",2020-05-01,"PA",95
"2020-06-23",2020-05-01,"PB",7
"2020-06-23",2020-05-01,"PE",78
"2020-06-23",2020-05-01,"PI",2
"2020-06-23",2020-05-01,"RJ",168
"2020-06-23",2020-05-01,"RN",7
"2020-06-23",2020-05-01,"RR",2
"2020-06-23",2020-05-01,"RS",2
"2020-06-23",2020-05-01,"SC",1
"2020-06-23",2020-05-01,"SP",155
"2020-06-23",2020-05-01,"TO",1
"2020-06-23",2020-05-02,"AC",1
"2020-06-23",2020-05-02,"AL",9
"2020-06-23",2020-05-02,"AM",65
"2020-06-23",2020-05-02,"AP",1
"2020-06-23",2020-05-02,"BA",12
"2020-06-23",2020-05-02,"CE",70
"2020-06-23",2020-05-02,"DF",1
"2020-06-23",2020-05-02,"ES",6
"2020-06-23",2020-05-02,"GO",1
"2020-06-23",2020-05-02,"MA",39
"2020-06-23",2020-05-02,"MG",12
"2020-06-23",2020-05-02,"MT",1
"2020-06-23",2020-05-02,"PA",106
"2020-06-23",2020-05-02,"PB",5
"2020-06-23",2020-05-02,"PE",52
"2020-06-23",2020-05-02,"PI",1
"2020-06-23",2020-05-02,"PR",5
"2020-06-23",2020-05-02,"RJ",185
"2020-06-23",2020-05-02,"RN",3
"2020-06-23",2020-05-02,"RO",2
"2020-06-23",2020-05-02,"RR",1
"2020-06-23",2020-05-02,"RS",7
"2020-06-23",2020-05-02,"SC",2
"2020-06-23",2020-05-02,"SE",1
"2020-06-23",2020-05-02,"SP",148
"2020-06-23",2020-05-02,"TO",1
"2020-06-23",2020-05-03,"AC",2
"2020-06-23",2020-05-03,"AL",12
"2020-06-23",2020-05-03,"AM",59
"2020-06-23",2020-05-03,"AP",1
"2020-06-23",2020-05-03,"BA",13
"2020-06-23",2020-05-03,"CE",89
"2020-06-23",2020-05-03,"ES",10
"2020-06-23",2020-05-03,"GO",2
"2020-06-23",2020-05-03,"MA",49
"2020-06-23",2020-05-03,"MG",4
"2020-06-23",2020-05-03,"MS",1
"2020-06-23",2020-05-03,"MT",1
"2020-06-23",2020-05-03,"PA",92
"2020-06-23",2020-05-03,"PB",3
"2020-06-23",2020-05-03,"PE",72
"2020-06-23",2020-05-03,"PI",4
"2020-06-23",2020-05-03,"PR",3
"2020-06-23",2020-05-03,"RJ",186
"2020-06-23",2020-05-03,"RO",1
"2020-06-23",2020-05-03,"RS",4
"2020-06-23",2020-05-03,"SC",1
"2020-06-23",2020-05-03,"SE",2
"2020-06-23",2020-05-03,"SP",156
"2020-06-23",2020-05-03,"TO",1
"2020-06-23",2020-05-04,"AC",2
"2020-06-23",2020-05-04,"AL",15
"2020-06-23",2020-05-04,"AM",61
"2020-06-23",2020-05-04,"AP",5
"2020-06-23",2020-05-04,"BA",15
"2020-06-23",2020-05-04,"CE",86
"2020-06-23",2020-05-04,"DF",1
"2020-06-23",2020-05-04,"ES",11
"2020-06-23",2020-05-04,"GO",2
"2020-06-23",2020-05-04,"MA",47
"2020-06-23",2020-05-04,"MG",5
"2020-06-23",2020-05-04,"PA",105
"2020-06-23",2020-05-04,"PB",13
"2020-06-23",2020-05-04,"PE",77
"2020-06-23",2020-05-04,"PR",2
"2020-06-23",2020-05-04,"RJ",189
"2020-06-23",2020-05-04,"RN",3
"2020-06-23",2020-05-04,"RO",1
"2020-06-23",2020-05-04,"RR",1
"2020-06-23",2020-05-04,"RS",6
"2020-06-23",2020-05-04,"SC",4
"2020-06-23",2020-05-04,"SE",1
"2020-06-23",2020-05-04,"SP",161
"2020-06-23",2020-05-05,"AC",3
"2020-06-23",2020-05-05,"AL",7
"2020-06-23",2020-05-05,"AM",63
"2020-06-23",2020-05-05,"AP",7
"2020-06-23",2020-05-05,"BA",11
"2020-06-23",2020-05-05,"CE",102
"2020-06-23",2020-05-05,"ES",16
"2020-06-23",2020-05-05,"GO",1
"2020-06-23",2020-05-05,"MA",35
"2020-06-23",2020-05-05,"MG",7
"2020-06-23",2020-05-05,"PA",114
"2020-06-23",2020-05-05,"PB",10
"2020-06-23",2020-05-05,"PE",60
"2020-06-23",2020-05-05,"PI",2
"2020-06-23",2020-05-05,"PR",2
"2020-06-23",2020-05-05,"RJ",191
"2020-06-23",2020-05-05,"RN",5
"2020-06-23",2020-05-05,"RO",1
"2020-06-23",2020-05-05,"RR",2
"2020-06-23",2020-05-05,"RS",9
"2020-06-23",2020-05-05,"SC",3
"2020-06-23",2020-05-05,"SE",3
"2020-06-23",2020-05-05,"SP",186
"2020-06-23",2020-05-05,"TO",1
