"data","dt_evoluca","sg_uf","n"
"2020-06-30",2020-02-12,"GO",2
"2020-06-30",2020-02-12,"AC",1
"2020-06-30",2020-02-11,"SP",1
"2020-06-30",2020-02-11,"PR",1
"2020-06-30",2020-02-11,"MG",1
"2020-06-30",2020-02-11,"ES",1
"2020-06-30",2020-02-11,"AM",2
"2020-06-30",2020-02-10,"TO",1
"2020-06-30",2020-02-10,"SP",1
"2020-06-30",2020-02-10,"RS",1
"2020-06-30",2020-02-10,"PB",1
"2020-06-30",2020-02-10,"MS",1
"2020-06-30",2020-02-10,"CE",1
"2020-06-30",2020-02-09,"SP",1
"2020-06-30",2020-02-09,"RJ",1
"2020-06-30",2020-02-09,"PR",3
"2020-06-30",2020-02-09,"PA",1
"2020-06-30",2020-02-09,"BA",1
"2020-06-30",2020-02-09,"AM",1
"2020-06-30",2020-02-08,"TO",1
"2020-06-30",2020-02-08,"RS",1
"2020-06-30",2020-02-08,"PR",1
"2020-06-30",2020-02-08,"MG",2
"2020-06-30",2020-02-08,"GO",1
"2020-06-30",2020-02-07,"SP",1
"2020-06-30",2020-02-07,"RS",1
"2020-06-30",2020-02-07,"RJ",1
"2020-06-30",2020-02-07,"PR",1
"2020-06-30",2020-02-07,"MA",1
"2020-06-30",2020-02-07,"ES",1
"2020-06-30",2020-02-07,"AM",1
"2020-06-30",2020-02-06,"SP",1
"2020-06-30",2020-02-06,"PR",2
"2020-06-30",2020-02-06,"MG",3
"2020-06-30",2020-02-05,"TO",1
"2020-06-30",2020-02-05,"SP",4
"2020-06-30",2020-02-05,"RS",1
"2020-06-30",2020-02-05,"MG",1
"2020-06-30",2020-02-04,"SP",3
"2020-06-30",2020-02-04,"PR",1
"2020-06-30",2020-02-04,"GO",1
"2020-06-30",2020-02-03,"SP",1
"2020-06-30",2020-02-03,"MT",1
"2020-06-30",2020-02-02,"SP",2
"2020-06-30",2020-02-02,"RS",1
"2020-06-30",2020-02-02,"RJ",1
"2020-06-30",2020-02-02,"PR",2
"2020-06-30",2020-02-02,"PI",1
"2020-06-30",2020-02-02,"MG",1
"2020-06-30",2020-02-02,"AM",1
"2020-06-30",2020-02-01,"SP",1
"2020-06-30",2020-02-01,"RJ",1
"2020-06-30",2020-02-01,"PR",1
"2020-06-30",2020-02-01,"MG",1
"2020-06-30",2020-02-01,"GO",1
"2020-06-30",2020-02-01,"AM",1
"2020-06-30",2020-01-31,"RS",1
"2020-06-30",2020-01-31,"RJ",1
"2020-06-30",2020-01-31,"MG",2
"2020-06-30",2020-01-30,"SP",2
"2020-06-30",2020-01-30,"PR",1
"2020-06-30",2020-01-30,"MS",1
"2020-06-30",2020-01-30,"CE",1
"2020-06-30",2020-01-30,"AM",1
"2020-06-30",2020-01-29,"SP",1
"2020-06-30",2020-01-29,"RS",2
"2020-06-30",2020-01-29,"MG",4
"2020-06-30",2020-01-29,"DF",1
"2020-06-30",2020-01-29,"CE",1
"2020-06-30",2020-01-28,"PR",2
"2020-06-30",2020-01-28,"MG",1
"2020-06-30",2020-01-28,"GO",1
"2020-06-30",2020-01-28,"AM",1
"2020-06-30",2020-01-27,"SP",1
"2020-06-30",2020-01-27,"RS",2
"2020-06-30",2020-01-27,"PR",1
"2020-06-30",2020-01-27,"CE",1
"2020-06-30",2020-01-27,"AM",1
"2020-06-30",2020-01-26,"SP",1
"2020-06-30",2020-01-26,"RS",1
"2020-06-30",2020-01-26,"PR",1
"2020-06-30",2020-01-26,"MG",1
"2020-06-30",2020-01-25,"SP",1
"2020-06-30",2020-01-25,"RS",2
"2020-06-30",2020-01-25,"PB",1
"2020-06-30",2020-01-25,"CE",1
"2020-06-30",2020-01-25,"AM",2
"2020-06-30",2020-01-24,"SP",3
"2020-06-30",2020-01-24,"RS",1
"2020-06-30",2020-01-24,"PE",1
"2020-06-30",2020-01-24,"ES",1
"2020-06-30",2020-01-24,"AC",1
"2020-06-30",2020-01-23,"SP",2
"2020-06-30",2020-01-23,"RS",1
"2020-06-30",2020-01-23,"PR",1
"2020-06-30",2020-01-23,"BA",1
"2020-06-30",2020-01-23,"AM",2
"2020-06-30",2020-01-22,"PR",2
"2020-06-30",2020-01-21,"TO",1
"2020-06-30",2020-01-21,"RS",1
"2020-06-30",2020-01-21,"PR",2
"2020-06-30",2020-01-21,"BA",1
"2020-06-30",2020-01-20,"SP",1
"2020-06-30",2020-01-19,"SP",2
"2020-06-30",2020-01-19,"SC",1
"2020-06-30",2020-01-19,"RS",1
"2020-06-30",2020-01-19,"RJ",1
"2020-06-30",2020-01-19,"PR",1
"2020-06-30",2020-01-19,"MA",1
"2020-06-30",2020-01-19,"GO",2
"2020-06-30",2020-01-19,"BA",1
"2020-06-30",2020-01-18,"PR",1
"2020-06-30",2020-01-18,"MG",1
"2020-06-30",2020-01-18,"ES",1
"2020-06-30",2020-01-18,"CE",2
"2020-06-30",2020-01-17,"SP",1
"2020-06-30",2020-01-17,"RS",1
"2020-06-30",2020-01-17,"RJ",1
"2020-06-30",2020-01-17,"PE",1
"2020-06-30",2020-01-17,"MG",2
"2020-06-30",2020-01-16,"SP",2
"2020-06-30",2020-01-16,"SC",1
"2020-06-30",2020-01-16,"PR",1
"2020-06-30",2020-01-16,"DF",1
"2020-06-30",2020-01-16,"BA",1
"2020-06-30",2020-01-16,"AM",1
"2020-06-30",2020-01-15,"SP",1
"2020-06-30",2020-01-15,"RS",2
"2020-06-30",2020-01-15,"PR",1
"2020-06-30",2020-01-15,"GO",1
"2020-06-30",2020-01-15,"DF",2
"2020-06-30",2020-01-15,"AM",1
"2020-06-30",2020-01-14,"SP",2
"2020-06-30",2020-01-14,"PR",2
"2020-06-30",2020-01-14,"PA",1
"2020-06-30",2020-01-14,"MG",1
"2020-06-30",2020-01-14,"GO",2
"2020-06-30",2020-01-14,"ES",1
"2020-06-30",2020-01-14,"BA",1
"2020-06-30",2020-01-13,"RS",1
"2020-06-30",2020-01-13,"PR",1
"2020-06-30",2020-01-13,"CE",1
"2020-06-30",2020-01-12,"RS",1
"2020-06-30",2020-01-12,"PR",1
"2020-06-30",2020-01-12,"GO",1
"2020-06-30",2020-01-11,"SP",1
"2020-06-30",2020-01-11,"MG",1
"2020-06-30",2020-01-11,"CE",1
"2020-06-30",2020-01-10,"PA",1
"2020-06-30",2020-01-10,"MS",1
"2020-06-30",2020-01-10,"MG",1
"2020-06-30",2020-01-10,"AM",2
"2020-06-30",2020-01-09,"SP",2
"2020-06-30",2020-01-09,"PR",2
"2020-06-30",2020-01-09,"PE",1
"2020-06-30",2020-01-09,"PA",1
"2020-06-30",2020-01-08,"SP",1
"2020-06-30",2020-01-08,"RN",1
"2020-06-30",2020-01-07,"SP",1
"2020-06-30",2020-01-07,"MT",1
"2020-06-30",2020-01-06,"RJ",1
"2020-06-30",2020-01-06,"MG",1
"2020-06-30",2020-01-05,"CE",1
"2020-06-30",2020-01-05,"AM",1
"2020-06-30",2020-01-03,"SP",2
"2020-06-30",2020-01-03,"PR",1
"2020-06-30",2020-01-03,"AM",1
"2020-06-30",2020-01-02,"SP",1
"2020-06-30",2020-01-02,"PE",1
"2020-06-30",2019-12-31,"SC",1
"2020-06-23",2020-06-23,"SP",39
"2020-06-23",2020-06-23,"SC",3
"2020-06-23",2020-06-23,"RS",7
"2020-06-23",2020-06-23,"RR",2
"2020-06-23",2020-06-23,"RJ",4
"2020-06-23",2020-06-23,"PR",3
"2020-06-23",2020-06-23,"PB",1
"2020-06-23",2020-06-23,"PA",1
"2020-06-23",2020-06-23,"MT",1
"2020-06-23",2020-06-23,"MS",5
"2020-06-23",2020-06-23,"MG",11
"2020-06-23",2020-06-23,"MA",1
"2020-06-23",2020-06-23,"GO",1
"2020-06-23",2020-06-23,"DF",2
"2020-06-23",2020-06-23,"CE",7
"2020-06-23",2020-06-23,"BA",3
"2020-06-23",2020-06-23,"AL",7
"2020-06-23",2020-06-22,"TO",1
"2020-06-23",2020-06-22,"SP",123
"2020-06-23",2020-06-22,"SE",1
"2020-06-23",2020-06-22,"SC",3
"2020-06-23",2020-06-22,"RS",23
"2020-06-23",2020-06-22,"RR",1
"2020-06-23",2020-06-22,"RN",9
"2020-06-23",2020-06-22,"RJ",11
"2020-06-23",2020-06-22,"PR",10
"2020-06-23",2020-06-22,"PI",5
"2020-06-23",2020-06-22,"PE",8
"2020-06-23",2020-06-22,"PB",5
"2020-06-23",2020-06-22,"PA",14
"2020-06-23",2020-06-22,"MT",1
"2020-06-23",2020-06-22,"MS",6
"2020-06-23",2020-06-22,"MG",27
"2020-06-23",2020-06-22,"MA",2
"2020-06-23",2020-06-22,"GO",26
"2020-06-23",2020-06-22,"ES",1
"2020-06-23",2020-06-22,"DF",11
"2020-06-23",2020-06-22,"CE",43
"2020-06-23",2020-06-22,"BA",26
"2020-06-23",2020-06-22,"AM",4
"2020-06-23",2020-06-22,"AL",9
"2020-06-23",2020-06-22,"",1
"2020-06-23",2020-06-21,"TO",2
"2020-06-23",2020-06-21,"SP",161
"2020-06-23",2020-06-21,"SE",2
"2020-06-23",2020-06-21,"SC",12
"2020-06-23",2020-06-21,"RS",20
"2020-06-23",2020-06-21,"RR",2
"2020-06-23",2020-06-21,"RO",1
"2020-06-23",2020-06-21,"RN",16
"2020-06-23",2020-06-21,"RJ",21
"2020-06-23",2020-06-21,"PR",14
"2020-06-23",2020-06-21,"PI",12
"2020-06-23",2020-06-21,"PE",9
"2020-06-23",2020-06-21,"PB",16
"2020-06-23",2020-06-21,"PA",19
"2020-06-23",2020-06-21,"MT",5
"2020-06-23",2020-06-21,"MS",5
"2020-06-23",2020-06-21,"MG",24
"2020-06-23",2020-06-21,"MA",2
"2020-06-23",2020-06-21,"GO",7
"2020-06-23",2020-06-21,"ES",3
"2020-06-23",2020-06-21,"DF",25
"2020-06-23",2020-06-21,"CE",46
"2020-06-23",2020-06-21,"BA",28
"2020-06-23",2020-06-21,"AM",8
"2020-06-23",2020-06-21,"AL",6
"2020-06-23",2020-06-20,"TO",3
"2020-06-23",2020-06-20,"SP",197
"2020-06-23",2020-06-20,"SE",1
"2020-06-23",2020-06-20,"SC",10
"2020-06-23",2020-06-20,"RS",26
"2020-06-23",2020-06-20,"RR",3
"2020-06-23",2020-06-20,"RN",9
"2020-06-23",2020-06-20,"RJ",26
"2020-06-23",2020-06-20,"PR",28
"2020-06-23",2020-06-20,"PI",10
"2020-06-23",2020-06-20,"PE",10
"2020-06-23",2020-06-20,"PB",10
"2020-06-23",2020-06-20,"PA",15
"2020-06-23",2020-06-20,"MT",5
"2020-06-23",2020-06-20,"MS",3
"2020-06-23",2020-06-20,"MG",32
"2020-06-23",2020-06-20,"MA",5
"2020-06-23",2020-06-20,"GO",13
"2020-06-23",2020-06-20,"ES",4
"2020-06-23",2020-06-20,"DF",27
"2020-06-23",2020-06-20,"CE",32
"2020-06-23",2020-06-20,"BA",49
"2020-06-23",2020-06-20,"AP",1
"2020-06-23",2020-06-20,"AM",12
"2020-06-23",2020-06-20,"AL",8
"2020-06-23",2020-06-19,"TO",8
"2020-06-23",2020-06-19,"SP",196
"2020-06-23",2020-06-19,"SE",4
"2020-06-23",2020-06-19,"SC",7
"2020-06-23",2020-06-19,"RS",21
"2020-06-23",2020-06-19,"RR",4
"2020-06-23",2020-06-19,"RO",6
"2020-06-23",2020-06-19,"RN",12
"2020-06-23",2020-06-19,"RJ",31
"2020-06-23",2020-06-19,"PR",17
"2020-06-23",2020-06-19,"PI",10
"2020-06-23",2020-06-19,"PE",6
"2020-06-23",2020-06-19,"PB",3
"2020-06-23",2020-06-19,"PA",13
"2020-06-23",2020-06-19,"MT",4
"2020-06-23",2020-06-19,"MS",5
"2020-06-23",2020-06-19,"MG",24
"2020-06-23",2020-06-19,"MA",3
"2020-06-23",2020-06-19,"GO",16
"2020-06-23",2020-06-19,"DF",14
"2020-06-23",2020-06-19,"CE",44
"2020-06-23",2020-06-19,"BA",36
"2020-06-23",2020-06-19,"AM",2
"2020-06-23",2020-06-19,"AL",8
"2020-06-23",2020-06-18,"TO",8
"2020-06-23",2020-06-18,"SP",224
"2020-06-23",2020-06-18,"SE",6
"2020-06-23",2020-06-18,"SC",9
"2020-06-23",2020-06-18,"RS",30
"2020-06-23",2020-06-18,"RR",4
"2020-06-23",2020-06-18,"RO",2
"2020-06-23",2020-06-18,"RN",14
"2020-06-23",2020-06-18,"RJ",44
"2020-06-23",2020-06-18,"PR",30
"2020-06-23",2020-06-18,"PI",11
"2020-06-23",2020-06-18,"PE",15
"2020-06-23",2020-06-18,"PB",14
"2020-06-23",2020-06-18,"PA",27
"2020-06-23",2020-06-18,"MT",2
"2020-06-23",2020-06-18,"MS",6
"2020-06-23",2020-06-18,"MG",39
"2020-06-23",2020-06-18,"MA",2
"2020-06-23",2020-06-18,"GO",13
"2020-06-23",2020-06-18,"ES",19
"2020-06-23",2020-06-18,"DF",20
"2020-06-23",2020-06-18,"CE",54
"2020-06-23",2020-06-18,"BA",38
"2020-06-23",2020-06-18,"AP",3
"2020-06-23",2020-06-18,"AM",7
"2020-06-23",2020-06-18,"AL",9
"2020-06-23",2020-06-17,"TO",6
"2020-06-23",2020-06-17,"SP",241
"2020-06-23",2020-06-17,"SE",5
"2020-06-23",2020-06-17,"SC",10
"2020-06-23",2020-06-17,"RS",38
"2020-06-23",2020-06-17,"RR",5
"2020-06-23",2020-06-17,"RO",3
"2020-06-23",2020-06-17,"RN",20
"2020-06-23",2020-06-17,"RJ",52
"2020-06-23",2020-06-17,"PR",27
"2020-06-23",2020-06-17,"PI",13
"2020-06-23",2020-06-17,"PE",15
"2020-06-23",2020-06-17,"PB",13
"2020-06-23",2020-06-17,"PA",34
"2020-06-23",2020-06-17,"MT",8
"2020-06-23",2020-06-17,"MS",3
"2020-06-23",2020-06-17,"MG",29
"2020-06-23",2020-06-17,"MA",5
"2020-06-23",2020-06-17,"GO",14
"2020-06-23",2020-06-17,"ES",16
"2020-06-23",2020-06-17,"DF",22
"2020-06-23",2020-06-17,"CE",52
"2020-06-23",2020-06-17,"BA",39
"2020-06-23",2020-06-17,"AM",6
"2020-06-23",2020-06-17,"AL",16
"2020-06-23",2020-06-16,"TO",5
"2020-06-23",2020-06-16,"SP",229
"2020-06-23",2020-06-16,"SE",1
"2020-06-23",2020-06-16,"SC",13
"2020-06-23",2020-06-16,"RS",31
"2020-06-23",2020-06-16,"RR",10
"2020-06-23",2020-06-16,"RO",7
"2020-06-23",2020-06-16,"RN",21
"2020-06-23",2020-06-16,"RJ",54
"2020-06-23",2020-06-16,"PR",27
"2020-06-23",2020-06-16,"PI",8
"2020-06-23",2020-06-16,"PE",22
"2020-06-23",2020-06-16,"PB",11
"2020-06-23",2020-06-16,"PA",40
"2020-06-23",2020-06-16,"MT",1
"2020-06-23",2020-06-16,"MS",3
"2020-06-23",2020-06-16,"MG",38
"2020-06-23",2020-06-16,"MA",4
"2020-06-23",2020-06-16,"GO",17
"2020-06-23",2020-06-16,"ES",18
"2020-06-23",2020-06-16,"DF",19
"2020-06-23",2020-06-16,"CE",53
"2020-06-23",2020-06-16,"BA",42
"2020-06-23",2020-06-16,"AP",1
"2020-06-23",2020-06-16,"AM",15
"2020-06-23",2020-06-16,"AL",8
"2020-06-23",2020-06-16,"",1
"2020-06-23",2020-06-15,"TO",4
"2020-06-23",2020-06-15,"SP",283
"2020-06-23",2020-06-15,"SE",5
"2020-06-23",2020-06-15,"SC",11
"2020-06-23",2020-06-15,"RS",26
"2020-06-23",2020-06-15,"RR",4
"2020-06-23",2020-06-15,"RO",6
"2020-06-23",2020-06-15,"RN",18
"2020-06-23",2020-06-15,"RJ",62
"2020-06-23",2020-06-15,"PR",33
"2020-06-23",2020-06-15,"PI",6
"2020-06-23",2020-06-15,"PE",20
"2020-06-23",2020-06-15,"PB",12
"2020-06-23",2020-06-15,"PA",24
"2020-06-23",2020-06-15,"MT",4
"2020-06-23",2020-06-15,"MS",5
"2020-06-23",2020-06-15,"MG",54
"2020-06-23",2020-06-15,"MA",8
"2020-06-23",2020-06-15,"GO",7
"2020-06-23",2020-06-15,"ES",19
"2020-06-23",2020-06-15,"DF",17
"2020-06-23",2020-06-15,"CE",72
"2020-06-23",2020-06-15,"BA",47
"2020-06-23",2020-06-15,"AP",3
"2020-06-23",2020-06-15,"AM",21
"2020-06-23",2020-06-15,"AL",14
"2020-06-23",2020-06-15,"AC",1
"2020-06-23",2020-06-14,"TO",7
"2020-06-23",2020-06-14,"SP",252
"2020-06-23",2020-06-14,"SE",5
"2020-06-23",2020-06-14,"SC",6
"2020-06-23",2020-06-14,"RS",20
"2020-06-23",2020-06-14,"RR",11
"2020-06-23",2020-06-14,"RO",8
"2020-06-23",2020-06-14,"RN",19
"2020-06-23",2020-06-14,"RJ",63
"2020-06-23",2020-06-14,"PR",32
"2020-06-23",2020-06-14,"PI",8
"2020-06-23",2020-06-14,"PE",12
"2020-06-23",2020-06-14,"PB",23
"2020-06-23",2020-06-14,"PA",50
"2020-06-23",2020-06-14,"MT",6
"2020-06-23",2020-06-14,"MS",4
"2020-06-23",2020-06-14,"MG",51
"2020-06-23",2020-06-14,"MA",9
"2020-06-23",2020-06-14,"GO",13
"2020-06-23",2020-06-14,"ES",10
"2020-06-23",2020-06-14,"DF",13
"2020-06-23",2020-06-14,"CE",49
"2020-06-23",2020-06-14,"BA",32
"2020-06-23",2020-06-14,"AP",2
"2020-06-23",2020-06-14,"AM",19
"2020-06-23",2020-06-14,"AL",7
"2020-06-23",2020-06-14,"AC",1
"2020-06-23",2020-06-14,"",1
"2020-06-23",2020-06-13,"TO",6
"2020-06-23",2020-06-13,"SP",279
"2020-06-23",2020-06-13,"SE",7
"2020-06-23",2020-06-13,"SC",15
"2020-06-23",2020-06-13,"RS",36
"2020-06-23",2020-06-13,"RR",13
"2020-06-23",2020-06-13,"RO",6
"2020-06-23",2020-06-13,"RN",14
"2020-06-23",2020-06-13,"RJ",69
"2020-06-23",2020-06-13,"PR",39
"2020-06-23",2020-06-13,"PI",4
"2020-06-23",2020-06-13,"PE",25
"2020-06-23",2020-06-13,"PB",17
"2020-06-23",2020-06-13,"PA",41
"2020-06-23",2020-06-13,"MT",7
"2020-06-23",2020-06-13,"MS",4
"2020-06-23",2020-06-13,"MG",41
"2020-06-23",2020-06-13,"MA",15
"2020-06-23",2020-06-13,"GO",15
"2020-06-23",2020-06-13,"ES",11
"2020-06-23",2020-06-13,"DF",26
"2020-06-23",2020-06-13,"CE",72
"2020-06-23",2020-06-13,"BA",43
"2020-06-23",2020-06-13,"AM",8
"2020-06-23",2020-06-13,"AL",10
"2020-06-23",2020-06-13,"AC",2
"2020-06-23",2020-06-12,"TO",3
"2020-06-23",2020-06-12,"SP",283
"2020-06-23",2020-06-12,"SE",7
"2020-06-23",2020-06-12,"SC",11
"2020-06-23",2020-06-12,"RS",26
"2020-06-23",2020-06-12,"RR",7
"2020-06-23",2020-06-12,"RO",4
"2020-06-23",2020-06-12,"RN",21
"2020-06-23",2020-06-12,"RJ",82
"2020-06-23",2020-06-12,"PR",27
"2020-06-23",2020-06-12,"PI",6
"2020-06-23",2020-06-12,"PE",33
"2020-06-23",2020-06-12,"PB",20
"2020-06-23",2020-06-12,"PA",39
"2020-06-23",2020-06-12,"MT",10
"2020-06-23",2020-06-12,"MS",5
"2020-06-23",2020-06-12,"MG",58
"2020-06-23",2020-06-12,"MA",21
"2020-06-23",2020-06-12,"GO",20
"2020-06-23",2020-06-12,"ES",16
"2020-06-23",2020-06-12,"DF",16
"2020-06-23",2020-06-12,"CE",62
"2020-06-23",2020-06-12,"BA",33
"2020-06-23",2020-06-12,"AM",16
"2020-06-23",2020-06-12,"AL",9
"2020-06-23",2020-06-12,"AC",3
"2020-06-23",2020-06-11,"TO",2
"2020-06-23",2020-06-11,"SP",303
"2020-06-23",2020-06-11,"SE",5
"2020-06-23",2020-06-11,"SC",8
"2020-06-23",2020-06-11,"RS",27
"2020-06-23",2020-06-11,"RR",9
"2020-06-23",2020-06-11,"RO",8
"2020-06-23",2020-06-11,"RN",17
"2020-06-23",2020-06-11,"RJ",92
"2020-06-23",2020-06-11,"PR",30
"2020-06-23",2020-06-11,"PI",4
"2020-06-23",2020-06-11,"PE",36
"2020-06-23",2020-06-11,"PB",22
"2020-06-23",2020-06-11,"PA",36
"2020-06-23",2020-06-11,"MT",5
"2020-06-23",2020-06-11,"MS",2
"2020-06-23",2020-06-11,"MG",34
"2020-06-23",2020-06-11,"MA",14
"2020-06-23",2020-06-11,"GO",13
"2020-06-23",2020-06-11,"ES",21
"2020-06-23",2020-06-11,"DF",15
"2020-06-23",2020-06-11,"CE",54
"2020-06-23",2020-06-11,"BA",46
"2020-06-23",2020-06-11,"AP",2
"2020-06-23",2020-06-11,"AM",15
"2020-06-23",2020-06-11,"AL",14
"2020-06-23",2020-06-11,"AC",1
"2020-06-23",2020-06-10,"TO",6
"2020-06-23",2020-06-10,"SP",305
"2020-06-23",2020-06-10,"SE",3
"2020-06-23",2020-06-10,"SC",8
"2020-06-23",2020-06-10,"RS",31
"2020-06-23",2020-06-10,"RR",5
"2020-06-23",2020-06-10,"RO",3
"2020-06-23",2020-06-10,"RN",14
"2020-06-23",2020-06-10,"RJ",86
"2020-06-23",2020-06-10,"PR",30
"2020-06-23",2020-06-10,"PI",6
"2020-06-23",2020-06-10,"PE",33
"2020-06-23",2020-06-10,"PB",21
"2020-06-23",2020-06-10,"PA",46
"2020-06-23",2020-06-10,"MT",2
"2020-06-23",2020-06-10,"MS",2
"2020-06-23",2020-06-10,"MG",39
"2020-06-23",2020-06-10,"MA",11
"2020-06-23",2020-06-10,"GO",16
"2020-06-23",2020-06-10,"ES",8
"2020-06-23",2020-06-10,"DF",21
"2020-06-23",2020-06-10,"CE",60
"2020-06-23",2020-06-10,"BA",52
"2020-06-23",2020-06-10,"AP",2
"2020-06-23",2020-06-10,"AM",19
"2020-06-23",2020-06-10,"AL",14
"2020-06-23",2020-06-10,"AC",4
"2020-06-23",2020-06-09,"TO",7
"2020-06-23",2020-06-09,"SP",280
"2020-06-23",2020-06-09,"SC",14
"2020-06-23",2020-06-09,"RS",27
"2020-06-23",2020-06-09,"RR",12
"2020-06-23",2020-06-09,"RO",6
"2020-06-23",2020-06-09,"RN",22
"2020-06-23",2020-06-09,"RJ",85
"2020-06-23",2020-06-09,"PR",30
"2020-06-23",2020-06-09,"PI",10
"2020-06-23",2020-06-09,"PE",29
"2020-06-23",2020-06-09,"PB",20
"2020-06-23",2020-06-09,"PA",54
"2020-06-23",2020-06-09,"MT",6
"2020-06-23",2020-06-09,"MS",3
"2020-06-23",2020-06-09,"MG",49
"2020-06-23",2020-06-09,"MA",17
"2020-06-23",2020-06-09,"GO",6
"2020-06-23",2020-06-09,"ES",11
"2020-06-23",2020-06-09,"DF",18
"2020-06-23",2020-06-09,"CE",78
"2020-06-23",2020-06-09,"BA",39
"2020-06-23",2020-06-09,"AP",1
"2020-06-23",2020-06-09,"AM",21
"2020-06-23",2020-06-09,"AL",12
"2020-06-23",2020-06-09,"AC",6
"2020-06-23",2020-06-08,"TO",6
"2020-06-23",2020-06-08,"SP",322
"2020-06-23",2020-06-08,"SE",8
"2020-06-23",2020-06-08,"SC",5
"2020-06-23",2020-06-08,"RS",34
"2020-06-23",2020-06-08,"RR",12
"2020-06-23",2020-06-08,"RO",5
"2020-06-23",2020-06-08,"RN",19
"2020-06-23",2020-06-08,"RJ",90
"2020-06-23",2020-06-08,"PR",31
"2020-06-23",2020-06-08,"PI",10
"2020-06-23",2020-06-08,"PE",43
"2020-06-23",2020-06-08,"PB",23
"2020-06-23",2020-06-08,"PA",45
"2020-06-23",2020-06-08,"MT",5
"2020-06-23",2020-06-08,"MS",3
"2020-06-23",2020-06-08,"MG",33
"2020-06-23",2020-06-08,"MA",24
"2020-06-23",2020-06-08,"GO",12
"2020-06-23",2020-06-08,"ES",8
"2020-06-23",2020-06-08,"DF",12
"2020-06-23",2020-06-08,"CE",73
"2020-06-23",2020-06-08,"BA",46
"2020-06-23",2020-06-08,"AP",3
"2020-06-23",2020-06-08,"AM",16
"2020-06-23",2020-06-08,"AL",16
"2020-06-23",2020-06-08,"AC",5
"2020-06-23",2020-06-07,"TO",5
"2020-06-23",2020-06-07,"SP",311
"2020-06-23",2020-06-07,"SE",6
"2020-06-23",2020-06-07,"SC",10
"2020-06-23",2020-06-07,"RS",19
"2020-06-23",2020-06-07,"RR",8
"2020-06-23",2020-06-07,"RO",7
"2020-06-23",2020-06-07,"RN",21
"2020-06-23",2020-06-07,"RJ",81
"2020-06-23",2020-06-07,"PR",22
"2020-06-23",2020-06-07,"PI",6
"2020-06-23",2020-06-07,"PE",31
"2020-06-23",2020-06-07,"PB",20
"2020-06-23",2020-06-07,"PA",46
"2020-06-23",2020-06-07,"MT",9
"2020-06-23",2020-06-07,"MS",2
"2020-06-23",2020-06-07,"MG",45
"2020-06-23",2020-06-07,"MA",20
"2020-06-23",2020-06-07,"GO",12
"2020-06-23",2020-06-07,"ES",18
"2020-06-23",2020-06-07,"DF",14
"2020-06-23",2020-06-07,"CE",58
"2020-06-23",2020-06-07,"BA",45
"2020-06-23",2020-06-07,"AM",19
"2020-06-23",2020-06-07,"AL",10
"2020-06-23",2020-06-07,"AC",3
"2020-06-23",2020-06-06,"TO",9
"2020-06-23",2020-06-06,"SP",298
"2020-06-23",2020-06-06,"SE",3
"2020-06-23",2020-06-06,"SC",12
"2020-06-23",2020-06-06,"RS",21
"2020-06-23",2020-06-06,"RR",8
"2020-06-23",2020-06-06,"RO",5
"2020-06-23",2020-06-06,"RN",19
"2020-06-23",2020-06-06,"RJ",122
"2020-06-23",2020-06-06,"PR",22
"2020-06-23",2020-06-06,"PI",13
"2020-06-23",2020-06-06,"PE",38
"2020-06-23",2020-06-06,"PB",22
"2020-06-23",2020-06-06,"PA",77
"2020-06-23",2020-06-06,"MT",9
"2020-06-23",2020-06-06,"MS",2
"2020-06-23",2020-06-06,"MG",28
"2020-06-23",2020-06-06,"MA",30
"2020-06-23",2020-06-06,"GO",11
"2020-06-23",2020-06-06,"ES",22
"2020-06-23",2020-06-06,"DF",19
"2020-06-23",2020-06-06,"CE",83
"2020-06-23",2020-06-06,"BA",55
"2020-06-23",2020-06-06,"AP",3
"2020-06-23",2020-06-06,"AM",25
"2020-06-23",2020-06-06,"AL",14
"2020-06-23",2020-06-06,"AC",3
"2020-06-23",2020-06-05,"TO",7
"2020-06-23",2020-06-05,"SP",291
"2020-06-23",2020-06-05,"SE",5
"2020-06-23",2020-06-05,"SC",9
"2020-06-23",2020-06-05,"RS",27
"2020-06-23",2020-06-05,"RR",7
"2020-06-23",2020-06-05,"RO",7
"2020-06-23",2020-06-05,"RN",13
"2020-06-23",2020-06-05,"RJ",106
"2020-06-23",2020-06-05,"PR",30
"2020-06-23",2020-06-05,"PI",15
"2020-06-23",2020-06-05,"PE",35
"2020-06-23",2020-06-05,"PB",25
"2020-06-23",2020-06-05,"PA",60
"2020-06-23",2020-06-05,"MT",6
"2020-06-23",2020-06-05,"MS",2
"2020-06-23",2020-06-05,"MG",36
"2020-06-23",2020-06-05,"MA",24
"2020-06-23",2020-06-05,"GO",17
"2020-06-23",2020-06-05,"ES",17
"2020-06-23",2020-06-05,"DF",25
"2020-06-23",2020-06-05,"CE",84
"2020-06-23",2020-06-05,"BA",43
"2020-06-23",2020-06-05,"AP",2
"2020-06-23",2020-06-05,"AM",20
"2020-06-23",2020-06-05,"AL",17
"2020-06-23",2020-06-05,"AC",3
"2020-06-23",2020-06-04,"TO",5
"2020-06-23",2020-06-04,"SP",320
"2020-06-23",2020-06-04,"SE",2
"2020-06-23",2020-06-04,"SC",8
"2020-06-23",2020-06-04,"RS",25
"2020-06-23",2020-06-04,"RR",4
