nome_drs,semana_epidem,cod_drs.x,pop,pop_60,area,casos_not,casos_sin,casos_not_pc,casos_sin_pc,obitos_not,obitos_sin,obitos_not_pc,obitos_sin_pc
Sorocaba,39,6,2461760,357613,2318427,2046,1331,83.1112699857013,54.0670089691928,47,40,1.90920317171455,1.62485376316132
Sorocaba,40,6,2461760,357613,2318427,1482,1228,60.2008319251267,49.8830105290524,48,29,1.94982451579358,1.17801897829195
Sorocaba,41,6,2461760,357613,2318427,1336,1125,54.2701156895879,45.699012088912,25,18,1.01553360197582,0.731184193422592
Sorocaba,42,6,2461760,357613,2318427,1705,1180,69.2593916547511,47.9331860132588,37,28,1.50298973092422,1.13739763421292
Sorocaba,43,6,2461760,357613,2318427,1098,1419,44.6022357987781,57.6416872481477,31,26,1.25926166645002,1.05615494605486
Sorocaba,44,6,2461760,357613,2318427,1178,1314,47.8519433251007,53.3764461198492,24,33,0.974912257896789,1.34050435460809
Sorocaba,45,6,2461760,357613,2318427,510,1850,20.7168854803068,75.1494865462108,17,37,0.690562849343559,1.50298973092422
Sorocaba,46,6,2461760,357613,2318427,2059,2172,83.6393474587287,88.2295593396594,43,71,1.74671779539841,2.88411542961133
Sorocaba,47,6,2461760,357613,2318427,2083,2484,84.6142597166255,100.903418692318,43,52,1.74671779539841,2.11230989210971
Sorocaba,48,6,2461760,357613,2318427,1877,3050,76.2462628363447,123.89509944105,47,68,1.90920317171455,2.76225139737424
Sorocaba,49,6,2461760,357613,2318427,2388,3206,97.0037696607305,130.232029117379,55,60,2.23417392434681,2.43728064474197
Sorocaba,50,6,2461760,357613,2318427,3031,3084,123.123293903549,125.276225139737,45,52,1.82796048355648,2.11230989210971
Sorocaba,51,6,2461760,357613,2318427,3019,2702,122.6358377746,109.758871701547,78,51,3.16846483816457,2.07168854803068
Sorocaba,52,6,2461760,357613,2318427,2502,2700,101.63460288574,109.677629013389,43,37,1.74671779539841,1.50298973092422
Sorocaba,53,6,2461760,357613,2318427,2168,2656,88.0670739633433,107.890289873911,73,20,2.9653581177694,0.812426881580658
Taubaté,9,17,2489629,374456,1365929,0,9,0,0.361499645127848,0,0,0,0
Taubaté,10,17,2489629,374456,1365929,0,25,0,1.00416568091069,0,0,0,0
Taubaté,11,17,2489629,374456,1365929,0,46,0,1.84766485287567,0,1,0,0.0401666272364276
Taubaté,12,17,2489629,374456,1365929,2,147,0.0803332544728552,5.90449420375486,0,5,0,0.200833136182138
Taubaté,13,17,2489629,374456,1365929,5,171,0.200833136182138,6.86849325742912,0,12,0,0.481999526837131
Taubaté,14,17,2489629,374456,1365929,24,160,0.963999053674262,6.42666035782842,1,6,0.0401666272364276,0.240999763418566
Taubaté,15,17,2489629,374456,1365929,77,157,3.09283029720492,6.30616047611913,3,11,0.120499881709283,0.441832899600704
Taubaté,16,17,2489629,374456,1365929,95,139,3.81582958746062,5.58316118586344,6,8,0.240999763418566,0.321333017891421
Taubaté,17,17,2489629,374456,1365929,82,208,3.29366343338706,8.35465846517694,4,5,0.16066650894571,0.200833136182138
Taubaté,18,17,2489629,374456,1365929,220,345,8.83665799201407,13.8574863965675,14,17,0.562332781309986,0.682832663019269
Taubaté,19,17,2489629,374456,1365929,290,394,11.648321898564,15.8256511311525,11,22,0.441832899600704,0.883665799201407
Taubaté,20,17,2489629,374456,1365929,298,604,11.9696549164554,24.2606428508023,6,27,0.240999763418566,1.08449893538355
Taubaté,21,17,2489629,374456,1365929,496,708,19.9226471092681,28.4379720833907,18,34,0.722999290255697,1.36566532603854
Taubaté,22,17,2489629,374456,1365929,523,763,21.0071460446516,30.6471365813943,16,35,0.642666035782842,1.40583195327497
Taubaté,23,17,2489629,374456,1365929,627,1123,25.1844752772401,45.1071223865082,26,51,1.04433230814712,2.04849798905781
Taubaté,24,17,2489629,374456,1365929,754,1372,30.2856369362664,55.1086125683787,26,53,1.04433230814712,2.12883124353066
Taubaté,25,17,2489629,374456,1365929,1083,1677,43.5004572970511,67.3594338754891,38,58,1.52633183498425,2.3296643797128
Taubaté,26,17,2489629,374456,1365929,1461,2044,58.6834423924207,82.100586071258,31,82,1.24516544432926,3.29366343338706
Taubaté,27,17,2489629,374456,1365929,1438,2588,57.7596099659829,103.951231287875,46,91,1.84766485287567,3.65516307851491
Taubaté,28,17,2489629,374456,1365929,1679,3264,67.4397671299619,131.1038712997,36,110,1.44599858051139,4.41832899600704
Taubaté,29,17,2489629,374456,1365929,1691,3492,67.9217666567991,140.261862309605,88,79,3.53466319680563,3.17316355167778
Taubaté,30,17,2489629,374456,1365929,3058,3925,122.829546088996,157.654011902978,98,85,3.9363294691699,3.41416331509635
Taubaté,31,17,2489629,374456,1365929,3511,3357,141.025028227097,134.839367632687,67,103,2.69116402484065,4.13716260535204
Taubaté,32,17,2489629,374456,1365929,4072,3160,163.558506106733,126.926542067111,83,89,3.33383006062349,3.57482982404206
Taubaté,33,17,2489629,374456,1365929,3909,3206,157.011345867195,128.774206919987,83,78,3.33383006062349,3.13299692444135
Taubaté,34,17,2489629,374456,1365929,3055,2793,122.709046207286,112.185389871342,103,57,4.13716260535204,2.28949775247637
Taubaté,35,17,2489629,374456,1365929,3208,2942,128.85454017446,118.17021732957,85,60,3.41416331509635,2.40999763418566
Taubaté,36,17,2489629,374456,1365929,2965,2667,119.094049756008,107.124394839552,55,52,2.20916449800352,2.08866461629423
Taubaté,37,17,2489629,374456,1365929,2460,2279,98.8099030016119,91.5397434718185,66,40,2.65099739760422,1.6066650894571
Taubaté,38,17,2489629,374456,1365929,2869,1816,115.238053541311,72.9425950613525,59,27,2.36983100694923,1.08449893538355
Taubaté,39,17,2489629,374456,1365929,2456,1596,98.6492364926662,64.1059370693384,98,30,3.9363294691699,1.20499881709283
Taubaté,40,17,2489629,374456,1365929,2085,1236,83.7474177879515,49.6459512642245,41,17,1.64683171669353,0.682832663019269
Taubaté,41,17,2489629,374456,1365929,1669,960,67.0381008575977,38.5599621469705,38,21,1.52633183498425,0.843499171964979
Taubaté,42,17,2489629,374456,1365929,1138,1043,45.7096217950546,41.893792207594,29,24,1.1648321898564,0.963999053674262
Taubaté,43,17,2489629,374456,1365929,1333,1132,53.542114106158,45.468622031636,18,19,0.722999290255697,0.763165917492124
Taubaté,44,17,2489629,374456,1365929,1011,1065,40.6084601360283,42.7774580067954,16,15,0.642666035782842,0.602499408546414
Taubaté,45,17,2489629,374456,1365929,394,1483,15.8256511311525,59.5671081916221,32,14,1.28533207156568,0.562332781309986
Taubaté,46,17,2489629,374456,1365929,1874,1971,75.2722594410653,79.1684222829988,37,29,1.48616520774782,1.1648321898564
Taubaté,47,17,2489629,374456,1365929,1864,2321,74.870593168701,93.2267418157485,24,33,0.963999053674262,1.32549869880211
Taubaté,48,17,2489629,374456,1365929,1408,2978,56.5546111488901,119.616215910081,25,36,1.00416568091069,1.44599858051139
Taubaté,49,17,2489629,374456,1365929,2449,3401,98.3680701020112,136.60669923109,20,50,0.803332544728552,2.00833136182138
Taubaté,50,17,2489629,374456,1365929,2924,3471,117.447218039314,139.41836313764,31,41,1.24516544432926,1.64683171669353
Taubaté,51,17,2489629,374456,1365929,3832,3727,153.918515569991,149.701019710166,47,30,1.8878314801121,1.20499881709283
Taubaté,52,17,2489629,374456,1365929,3157,4065,126.806042185402,163.277339716078,26,39,1.04433230814712,1.56649846222068
Taubaté,53,17,2489629,374456,1365929,2807,4153,112.747722652652,166.812002912884,33,23,1.32549869880211,0.923832426437835
